649, 1976 6 84 237.0 236000.0;
650, 1976 6 84 225.0 205000.0;
651, 1976 6 84 193.0 132000.0;
652, 1976 6 84 182.0 114000.0;
653, 1976 6 84 200.0 145000.0;
654, 1976 6 84 141.0 58000.0;
655, 1976 6 84 178.0 108000.0;
656, 1976 6 84 175.0 105000.0;
657, 1976 6 87 11.1 16.0;
658, 1976 6 34 16.4 40.0;
659, 1976 6 84 220.0 190000.0;
660, 1976 6 84 250.0 275000.0;
661, 1976 6 84 256.0 296000.0;
662, 1976 6 84 290.0 450000.0;
663, 1976 6 84 164.0 83000.0;
664, 1976 6 48 120.0 30000.0;
665, 1976 6 84 225.0 205000.0;
666, 1976 6 81 31.0 530.0;
667, 1976 6 81 222.0 195000.0;
668, 1976 6 81 36.0 890.0;
669, 1976 6 81 29.0 440.0;
670, 1976 6 81 35.0 790.0;
671, 1976 6 81 30.0 580.0;
672, 1976 6 81 27.0 300.0;
673, 1976 6 84 215.0 180000.0;
674, 1976 6 81 46.0 2250.0;
675, 1976 6 81 45.0 1950.0;
676, 1976 6 81 40.0 900.0;
677, 1976 6 81 26.0 300.0;
678, 1976 6 81 29.0 460.0;
679, 1976 6 81 28.0 340.0;
680, 1976 6 81 28.0 280.0;
681, 1976 6 81 30.0 590.0;
682, 1976 6 48 134.0 33000.0;
683, 1976 6 48 136.0 35000.0;
684, 1976 6 48 90.0 14000.0;
685, 1976 6 147 13.0 40.0;
686, 1976 6 147 13.0 47.0;
687, 1976 6 84 16.0 34.0;
688, 1976 6 84 16.0 40.0;
689, 1976 6 84 17.0 39.0;
690, 1976 6 84 17.0 41.0;
691, 1976 6 147 14.0 52.0;
692, 1976 6 84 18.0 42.0;
693, 1976 6 84 17.0 43.0;
694, 1976 6 84 16.0 35.0;
695, 1976 6 84 17.0 43.0;
696, 1976 6 84 16.0 37.0;
697, 1976 6 84 17.0 41.0;
698, 1976 6 84 17.0 40.0;
699, 1976 6 84 16.0 36.0;
700, 1976 6 147 12.0 28.0;
701, 1976 6 147 11.0 22.0;
702, 1976 6 147 12.0 29.0;
703, 1976 6 48 88.0 14000.0;
704, 1976 6 48 92.0 15000.0;
705, 1976 6 48 94.0 16000.0;
706, 1976 6 48 86.0 14000.0;
707, 1976 6 48 66.0 6300.0;
708, 1976 6 48 66.0 6300.0;
709, 1976 6 81 14.0 16.0;
710, 1976 6 81 11.0 8.0;
711, 1976 6 147 14.0 37.0;
712, 1976 6 147 11.0 22.0;
713, 1976 6 147 12.0 29.0;
714, 1976 6 147 16.0 67.0;
715, 1976 6 147 15.0 48.0;
716, 1976 6 147 16.0 57.0;
717, 1976 6 147 12.0 29.0;
718, 1976 6 84 17.0 34.0;
719, 1976 6 48 21.0 102.0;
720, 1976 6 85 13.0 45.0;
721, 1976 6 84 16.5 52.0;
722, 1976 3 134 188.0 70000.0;
723, 1976 3 134 200.0 80000.0;
724, 1976 3 134 220.0 103000.0;
725, 1976 3 134 177.0 98000.0;
726, 1976 3 134 200.0 80000.0;
727, 1976 3 134 177.0 98000.0;
728, 1976 3 134 152.0 55000.0;
